destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,is_accepted
0,1,0,30.0,22,0,0,1,36,2,1,5,9,100000,0,0,1,2,2,0,0,0,0
0,1,1,80.0,22,3,0,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,0,1
0,1,2,30.0,10,2,1,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,0,1
0,1,2,30.0,22,2,1,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,0,1
0,2,0,80.0,14,4,1,1,36,2,1,5,9,100000,0,0,1,2,2,0,0,0,0
0,2,0,55.0,14,1,1,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,0,1
1,0,0,30.0,18,2,0,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,1,1
1,0,2,30.0,18,1,1,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,0,0
1,0,2,30.0,22,4,0,1,36,2,1,5,9,100000,0,0,1,2,2,0,0,0,0
1,0,0,80.0,18,3,0,1,36,2,1,5,9,100000,0,0,1,2,2,0,0,1,0
1,3,0,30.0,22,2,0,1,36,2,1,5,9,100000,0,0,1,2,2,1,0,0,1
2,0,1,55.0,7,0,0,1,36,2,1,5,9,100000,0,0,1,2,2,1,1,0,1
2,0,2,30.0,7,0,0,1,36,2,1,5,9,100000,0,0,1,2,2,1,1,0,0
2,0,2,30.0,7,4,1,1,36,2,1,5,9,100000,0,0,1,2,2,1,1,0,1
2,0,0,80.0,7,0,1,1,36,2,1,5,9,100000,0,0,1,2,2,0,0,1,1
0,0,0,80.0,10,1,0,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,0,0
0,1,0,80.0,22,1,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,0,1
0,1,0,30.0,22,2,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,0,1
0,0,1,55.0,10,1,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,0,1
0,0,2,30.0,14,3,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,0,0
0,3,0,80.0,14,4,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,0,1
0,3,0,55.0,14,3,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,0,0
0,0,0,80.0,22,0,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,0,1
1,0,0,80.0,18,2,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,0,1
1,0,0,80.0,18,0,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,1,1
1,0,1,55.0,18,3,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,1,0,0
1,0,2,30.0,22,0,0,0,31,2,0,2,8,100000,1,1,4,3,1,1,1,0,0
1,3,0,55.0,22,3,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,1,0,1
1,3,0,30.0,22,0,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,1,1
1,0,0,80.0,22,4,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,0,1
1,3,1,55.0,18,1,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,1,1
2,0,0,30.0,7,3,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,1,1
2,0,0,30.0,7,2,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,0,1
2,0,1,55.0,7,2,0,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,1,0
2,0,0,80.0,7,1,1,0,31,2,0,2,8,100000,1,1,4,3,1,0,0,1,1
2,0,1,55.0,7,3,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,1,0,0
2,0,2,30.0,7,2,1,0,31,2,0,2,8,100000,1,1,4,3,1,1,0,1,1
0,0,0,80.0,10,1,0,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,0
0,1,0,80.0,22,1,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,1
0,1,0,30.0,22,2,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,1
0,0,1,55.0,10,1,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,1
0,0,2,30.0,14,3,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,0,0
0,0,0,80.0,22,0,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,0,1
0,2,0,80.0,10,1,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,0,1
0,2,0,80.0,14,1,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,0,1
0,2,0,80.0,22,4,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,1
1,2,0,80.0,18,4,0,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,1,1
1,2,0,80.0,22,2,0,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,0
1,2,0,30.0,18,3,0,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,1
1,0,0,80.0,18,2,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,0,1
1,0,0,80.0,18,0,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,1,1
1,0,1,80.0,18,3,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,1,0,0
1,0,2,30.0,22,0,0,1,26,2,1,4,9,50000,0,2,2,2,2,1,1,0,0
1,0,0,80.0,22,4,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,0,1
2,0,0,30.0,7,3,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,1,0
2,0,1,55.0,7,2,0,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,1,0
2,0,0,80.0,7,1,1,1,26,2,1,4,9,50000,0,2,2,2,2,0,0,1,1
2,0,1,55.0,7,3,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,1,0,0
2,0,2,30.0,7,2,1,1,26,2,1,4,9,50000,0,2,2,2,2,1,0,1,1
0,0,0,80.0,10,1,0,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,1
0,1,0,80.0,14,4,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,1
0,1,0,80.0,22,1,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,0
0,1,0,55.0,10,0,0,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,1
0,1,0,30.0,22,2,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,0
0,1,1,55.0,22,4,0,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,1
0,0,0,30.0,10,2,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,1
0,0,1,55.0,10,1,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,1
0,0,2,30.0,14,3,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,0,1
0,0,0,80.0,22,0,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,0,1
1,0,0,30.0,18,4,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,1,1
1,0,0,80.0,18,2,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,0,1
1,0,0,80.0,18,0,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,1,1
1,0,1,55.0,18,3,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,1,0,1
1,0,2,30.0,22,0,0,1,26,1,0,5,4,37500,3,2,3,2,1,1,1,0,0
1,0,0,80.0,22,4,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,0,0
2,0,0,30.0,7,3,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,1,1
2,0,1,55.0,7,2,0,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,1,0
2,0,0,80.0,7,1,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,1,1
2,0,0,80.0,7,0,1,1,26,1,0,5,4,37500,3,2,3,2,1,0,0,0,0
2,0,1,55.0,7,3,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,1,0,1
2,0,2,30.0,7,2,1,1,26,1,0,5,4,37500,3,2,3,2,1,1,0,1,0
0,0,0,80.0,10,1,0,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,0,1
0,1,0,80.0,22,1,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,0,1
0,1,0,30.0,22,2,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,0,1
0,0,1,55.0,10,1,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,0,1
0,0,2,30.0,14,3,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,0,0
0,3,0,80.0,14,4,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,0,1
0,3,0,55.0,14,3,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,0,0
0,0,0,80.0,22,0,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,0,0
1,0,0,80.0,18,2,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,0,1
1,0,0,80.0,18,0,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,1,1
1,0,1,55.0,18,3,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,1,0,1
1,0,2,30.0,22,0,0,1,26,0,0,3,7,12500,1,1,3,2,1,1,1,0,1
1,3,0,55.0,22,3,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,1,0,1
1,3,0,30.0,22,0,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,1,1
1,0,0,80.0,22,4,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,0,0
1,3,1,55.0,18,1,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,1,1
2,0,0,30.0,7,3,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,1,0
2,0,0,30.0,7,2,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,0,1
2,0,1,55.0,7,2,0,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,1,1
2,0,0,80.0,7,1,1,1,26,0,0,3,7,12500,1,1,3,2,1,0,0,1,0
2,0,1,80.0,7,3,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,1,0,0
2,0,2,30.0,7,2,1,1,26,0,0,3,7,12500,1,1,3,2,1,1,0,1,1
0,0,0,80.0,10,1,0,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,0
0,1,0,80.0,14,4,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,0
0,1,0,80.0,22,1,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,1
0,1,0,55.0,10,0,0,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,0
0,1,0,30.0,22,2,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,1
0,1,1,55.0,22,4,0,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,0
0,0,0,30.0,10,2,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,0
0,0,1,55.0,10,1,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,1
0,0,2,30.0,14,3,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,0,0
0,0,0,80.0,22,0,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,0,1
1,0,0,30.0,18,4,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,1,0
1,0,0,80.0,18,2,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,0,1
1,0,0,80.0,18,0,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,1,1
1,0,1,55.0,18,3,1,1,36,1,0,5,0,0,0,1,1,3,1,1,1,0,0
1,0,2,30.0,22,0,0,1,36,1,0,5,0,0,0,1,1,3,1,1,1,0,0
1,0,0,80.0,22,4,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,0,0
2,0,0,30.0,7,3,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,1,0
2,0,1,55.0,7,2,0,1,36,1,0,5,0,0,0,1,1,3,1,1,0,1,0
2,0,0,80.0,7,1,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,1,1
2,0,0,80.0,7,0,1,1,36,1,0,5,0,0,0,1,1,3,1,0,0,0,1
2,0,1,55.0,7,3,1,1,36,1,0,5,0,0,0,1,1,3,1,1,1,0,0
2,0,2,30.0,7,2,1,1,36,1,0,5,0,0,0,1,1,3,1,1,0,1,1
0,0,0,80.0,10,1,0,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
0,1,0,80.0,22,1,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
0,1,0,30.0,22,2,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
0,0,1,55.0,10,1,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
0,0,2,30.0,14,3,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,0,0
0,0,0,80.0,22,0,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,0,1
0,2,0,80.0,10,1,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,0,1
0,2,0,80.0,14,1,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,0,1
0,2,0,80.0,22,4,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,0
1,2,0,80.0,18,4,0,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,1,1
1,2,0,80.0,22,2,0,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
1,2,0,30.0,18,3,0,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
1,0,0,80.0,18,2,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,0,1
1,0,0,80.0,18,0,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,1,1
1,0,1,55.0,18,3,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,1,0,0
1,0,2,30.0,22,0,0,0,31,2,1,3,2,87500,0,3,3,1,1,1,1,0,1
1,0,0,80.0,22,4,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,0,1
2,0,0,30.0,7,3,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,1,0
2,0,1,55.0,7,2,0,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,1,1
2,0,0,80.0,7,1,1,0,31,2,1,3,2,87500,0,3,3,1,1,0,0,1,1
2,0,1,55.0,7,3,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,1,0,0
2,0,2,30.0,7,2,1,0,31,2,1,3,2,87500,0,3,3,1,1,1,0,1,1
0,0,0,80.0,10,1,0,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,1
0,1,0,80.0,22,1,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,1
0,1,0,30.0,22,2,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,1
0,0,1,55.0,10,1,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,1
0,0,2,80.0,14,3,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,0,1
0,0,0,80.0,22,0,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,0,1
0,2,0,80.0,10,1,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,0,1
0,2,0,80.0,14,1,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,0,1
0,2,0,80.0,22,4,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,1
1,2,0,80.0,18,4,0,0,21,0,1,2,21,0,0,2,3,2,3,1,0,1,1
1,2,0,80.0,22,2,0,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,0
1,2,0,30.0,18,3,0,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,1
1,0,0,80.0,18,2,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,0,1
1,0,0,80.0,18,0,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,1,1
1,0,1,55.0,18,3,1,0,21,0,1,2,21,0,0,2,3,2,3,1,1,0,0
1,0,2,30.0,22,0,0,0,21,0,1,2,21,0,0,2,3,2,3,1,1,0,1
1,0,0,80.0,22,4,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,0,0
2,0,0,30.0,7,3,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,1,0
2,0,1,55.0,7,2,0,0,21,0,1,2,21,0,0,2,3,2,3,1,0,1,1
2,0,0,80.0,7,1,1,0,21,0,1,2,21,0,0,2,3,2,3,0,0,1,1
2,0,1,55.0,7,3,1,0,21,0,1,2,21,0,0,2,3,2,3,1,1,0,1
2,0,2,30.0,7,2,1,0,21,0,1,2,21,0,0,2,3,2,3,1,0,1,1
0,0,0,80.0,10,1,0,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,1
0,1,0,80.0,22,1,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,1
0,1,0,30.0,22,2,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,1
0,0,1,55.0,10,1,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,1
0,0,2,30.0,14,3,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,0,0
0,0,0,80.0,22,0,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,0,0
0,2,0,80.0,10,1,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,0,1
0,2,0,80.0,14,1,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,0,1
0,2,0,80.0,22,4,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,0
1,2,0,80.0,18,4,0,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,1,0
1,2,0,80.0,22,2,0,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,1
1,2,0,30.0,18,3,0,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,1
1,0,0,80.0,18,2,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,0,1
1,0,0,80.0,18,0,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,1,1
1,0,1,55.0,18,3,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,1,0,0
1,0,2,30.0,22,0,0,0,46,2,1,1,18,37500,1,1,2,2,0,1,1,0,0
1,0,0,80.0,22,4,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,0,0
2,0,0,30.0,7,3,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,1,0
2,0,1,55.0,7,2,0,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,1,0
2,0,0,80.0,7,1,1,0,46,2,1,1,18,37500,1,1,2,2,0,0,0,1,0
2,0,1,55.0,7,3,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,1,0,0
2,0,2,30.0,7,2,1,0,46,2,1,1,18,37500,1,1,2,2,0,1,0,1,0
0,0,0,80.0,10,1,0,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,1
0,1,0,80.0,14,4,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,0
0,1,0,80.0,22,1,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,1
0,1,0,55.0,10,0,0,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,1
0,1,0,30.0,22,2,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,1
0,1,1,55.0,22,4,0,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,0
0,0,0,30.0,10,2,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,1
0,0,1,55.0,10,1,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,1
0,0,2,30.0,14,3,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,0,0
0,0,0,80.0,22,0,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,0,1
1,0,0,80.0,18,4,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,1,0
1,0,0,80.0,18,2,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,0,1
1,0,0,80.0,18,0,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,1,1
1,0,1,55.0,18,3,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,1,0,0
1,0,2,30.0,22,0,0,1,16,1,0,2,21,87500,1,4,2,2,1,1,1,0,0
1,0,0,80.0,22,4,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,0,0
2,0,0,30.0,7,3,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,1,0
2,0,1,55.0,7,2,0,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,1,0
2,0,0,80.0,7,1,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,1,1
2,0,0,80.0,7,0,1,1,16,1,0,2,21,87500,1,4,2,2,1,0,0,0,1
2,0,1,55.0,7,3,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,1,0,0
2,0,2,30.0,7,2,1,1,16,1,0,2,21,87500,1,4,2,2,1,1,0,1,0
0,0,0,80.0,10,1,0,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,1
0,1,0,80.0,14,4,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,0
0,1,0,80.0,22,1,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,1
0,1,0,55.0,10,0,0,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,1
0,1,0,30.0,22,2,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,1
0,1,1,55.0,22,4,0,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,0
0,0,0,30.0,10,2,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,1
0,0,1,55.0,10,1,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,1
0,0,2,30.0,14,3,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,0,0
0,0,0,80.0,22,0,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,0,1
1,0,0,30.0,18,4,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,1,0
1,0,0,80.0,18,2,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,0,1
1,0,0,80.0,18,0,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,1,1
1,0,1,55.0,18,3,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,1,0,0
1,0,2,30.0,22,0,0,1,21,1,0,2,2,12500,2,1,3,1,0,1,1,0,0
1,0,0,80.0,22,4,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,0,0
2,0,0,30.0,7,3,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,1,1
2,0,1,55.0,7,2,0,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,1,0
2,0,0,80.0,7,1,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,1,1
2,0,0,80.0,7,0,1,1,21,1,0,2,2,12500,2,1,3,1,0,0,0,0,1
2,0,1,55.0,7,3,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,1,0,1
2,0,2,30.0,7,2,1,1,21,1,0,2,2,12500,2,1,3,1,0,1,0,1,1
0,0,0,80.0,10,1,0,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,1
0,1,0,80.0,22,1,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,0
0,1,0,30.0,22,2,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,1
0,0,1,55.0,10,1,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,1
0,0,2,30.0,14,3,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,0,1
0,0,0,80.0,22,0,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,0,1
0,2,0,80.0,10,1,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,0,1
0,2,0,80.0,14,1,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,0,0
0,2,0,80.0,22,4,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,0
1,2,0,80.0,18,4,0,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,1,1
1,2,0,80.0,22,2,0,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,0
1,2,0,30.0,18,3,0,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,1
1,0,0,80.0,18,2,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,0,1
1,0,0,80.0,18,0,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,1,1
1,0,1,55.0,18,3,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,1,0,0
1,0,2,30.0,22,0,0,1,31,2,1,4,9,62500,0,1,4,3,1,1,1,0,0
1,0,0,80.0,22,4,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,0,0
2,0,0,30.0,7,3,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,1,0
2,0,1,55.0,7,2,0,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,1,1
2,0,0,80.0,7,1,1,1,31,2,1,4,9,62500,0,1,4,3,1,0,0,1,1
2,0,1,55.0,7,3,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,1,0,0
2,0,2,30.0,7,2,1,1,31,2,1,4,9,62500,0,1,4,3,1,1,0,1,1
0,0,0,80.0,10,1,0,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
0,1,0,80.0,22,1,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
0,1,0,30.0,22,2,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
0,0,1,55.0,10,1,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
0,0,2,30.0,14,3,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,0,0
0,0,0,80.0,22,0,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,0,1
0,2,0,80.0,10,1,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,0,1
0,2,0,80.0,14,1,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,0,1
0,2,0,80.0,22,4,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
1,2,0,80.0,18,4,0,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,1,1
1,2,0,80.0,22,2,0,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
1,2,0,30.0,18,3,0,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,0
1,0,0,80.0,18,2,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,0,1
1,0,0,80.0,18,0,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,1,1
1,0,1,55.0,18,3,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,1,0,1
1,0,2,30.0,22,0,0,0,26,2,1,4,9,100000,2,2,3,3,1,1,1,0,1
1,0,0,80.0,22,4,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,0,1
2,0,0,30.0,7,3,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,1,1
2,0,1,55.0,7,2,0,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,1,0
2,0,0,80.0,7,1,1,0,26,2,1,4,9,100000,2,2,3,3,1,0,0,1,1
2,0,1,55.0,7,3,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,1,0,1
2,0,2,30.0,7,2,1,0,26,2,1,4,9,100000,2,2,3,3,1,1,0,1,1
0,0,0,80.0,10,1,0,1,26,2,1,4,6,25000,1,0,2,1,1,1,0,0,0
0,1,0,80.0,22,1,1,1,26,2,1,4,6,25000,1,0,2,1,1,1,0,0,0
0,1,0,30.0,22,2,1,1,26,2,1,4,6,25000,1,0,2,1,1,1,0,0,1
0,0,1,55.0,10,1,1,1,26,2,1,4,6,25000,1,0,2,1,1,1,0,0,0
0,0,2,30.0,14,3,1,1,26,2,1,4,6,25000,1,0,2,1,1,0,0,0,1
